source_id	title	url	normalized_url	source_format	source_type	resource_type	publisher	organization_id	collection_hint	evidence_role	topic_tags	audience	language	link_check_status	ingest_status	ingest_priority	source_status	duplicate_group_id	notes	source_context	duplicate_count	duplicate_merged	merged_titles	collection_hints	source_types_seen	resource_types_seen	publishers_seen	organizations_seen	source_contexts	registry_schema_version	registry_role	user_facing_knowledge	recommended_pipeline	dedupe_key
terviseamet_taiskasvanute_vaktsineerimissoovitused	Täiskasvanute vaktsineerimissoovitused	https://www.terviseamet.ee/sites/default/files/documents/2026-04/T%C3%A4iskasvanute%20vaktsineerimine_0.pdf	https://www.terviseamet.ee/sites/default/files/documents/2026-04/Täiskasvanute vaktsineerimine_0.pdf	pdf	official_guideline	method_guidance	Terviseamet	terviseamet	national_guidelines	practice_guidance	"[""Terviseamet""]"	BOTH	et	[]	ingest_candidate	high	known	dup_exact_058	Duplikaadid ühendatud: 1 lisakirjet.	"{""heading_2"": ""Terviseamet"", ""heading_3"": null, ""heading_4"": null, ""line"": 311, ""order"": 180}"	1	True	"[""Täiskasvanute vaktsineerimissoovitused""]"	"[""national_guidelines""]"	"[""official_guideline""]"	"[""method_guidance""]"	"[""Terviseamet""]"	"[""terviseamet""]"	"[{""heading_2"": ""Terviseamet"", ""line"": 311, ""order"": 180}, {""heading_2"": ""Terviseamet"", ""line"": 785, ""order"": 387}]"	source-master-v1	dedupe_seed_and_ingest_planning	False	knowledge_doc_pipeline	https://www.terviseamet.ee/sites/default/files/documents/2026-04/Täiskasvanute vaktsineerimine_0.pdf
riigikontroll_omavalitsuste_tegevus_erivajadustega_inimeste_toetamisel	Omavalitsuste tegevus erivajadustega inimeste toetamisel	https://www.riigikontroll.ee/sites/default/files/documents/2025-11/19429_RKTR_6574_2-1.4_2321_001-2%20%281%29.pdf	https://www.riigikontroll.ee/sites/default/files/documents/2025-11/19429_RKTR_6574_2-1.4_2321_001-2 (1).pdf	pdf	information_material	information_material	Riigikontroll	riigikontroll	national_guidelines	background	"[""Riigikontroll""]"	BOTH	et	[]	ingest_candidate	medium	known	dup_exact_059	Duplikaadid ühendatud: 1 lisakirjet.	"{""heading_2"": ""Riigikontroll"", ""heading_3"": null, ""heading_4"": null, ""line"": 315, ""order"": 181}"	1	True	"[""Omavalitsuste tegevus erivajadustega inimeste toetamisel""]"	"[""national_guidelines""]"	"[""information_material""]"	"[""information_material""]"	"[""Riigikontroll""]"	"[""riigikontroll""]"	"[{""heading_2"": ""Riigikontroll"", ""line"": 315, ""order"": 181}, {""heading_2"": ""Riigikontroll"", ""line"": 789, ""order"": 388}]"	source-master-v1	dedupe_seed_and_ingest_planning	False	knowledge_doc_pipeline	https://www.riigikontroll.ee/sites/default/files/documents/2025-11/19429_RKTR_6574_2-1.4_2321_001-2 (1).pdf
riigikontroll_ulevaade_erihoolekandeteenuste_kattesaadavusest	Ülevaade erihoolekandeteenuste kättesaadavusest	https://www.riigikontroll.ee/sites/default/files/documents/2025-11/19828_RKTR_6603_2-1.4_2349_002-1.pdf	https://www.riigikontroll.ee/sites/default/files/documents/2025-11/19828_RKTR_6603_2-1.4_2349_002-1.pdf	pdf	information_material	information_material	Riigikontroll	riigikontroll	national_guidelines	background	"[""Riigikontroll"", ""hoolekanne""]"	BOTH	et	[]	ingest_candidate	medium	known	dup_exact_060	Duplikaadid ühendatud: 1 lisakirjet.	"{""heading_2"": ""Riigikontroll"", ""heading_3"": null, ""heading_4"": null, ""line"": 317, ""order"": 182}"	1	True	"[""Ülevaade erihoolekandeteenuste kättesaadavusest""]"	"[""national_guidelines""]"	"[""information_material""]"	"[""information_material""]"	"[""Riigikontroll""]"	"[""riigikontroll""]"	"[{""heading_2"": ""Riigikontroll"", ""line"": 317, ""order"": 182}, {""heading_2"": ""Riigikontroll"", ""line"": 791, ""order"": 389}]"	source-master-v1	dedupe_seed_and_ingest_planning	False	knowledge_doc_pipeline	https://www.riigikontroll.ee/sites/default/files/documents/2025-11/19828_RKTR_6603_2-1.4_2349_002-1.pdf
riigikontroll_koduteenuste_korraldus	Koduteenuste korraldus	https://www.riigikontroll.ee/sites/default/files/documents/2025-11/19294_RKTR_6564_2-1.4_2312_002-2.pdf	https://www.riigikontroll.ee/sites/default/files/documents/2025-11/19294_RKTR_6564_2-1.4_2312_002-2.pdf	pdf	information_material	information_material	Riigikontroll	riigikontroll	national_guidelines	background	"[""Riigikontroll""]"	BOTH	et	[]	ingest_candidate	medium	known	dup_exact_061	Duplikaadid ühendatud: 1 lisakirjet.	"{""heading_2"": ""Riigikontroll"", ""heading_3"": null, ""heading_4"": null, ""line"": 319, ""order"": 183}"	1	True	"[""Koduteenuste korraldus""]"	"[""national_guidelines""]"	"[""information_material""]"	"[""information_material""]"	"[""Riigikontroll""]"	"[""riigikontroll""]"	"[{""heading_2"": ""Riigikontroll"", ""line"": 319, ""order"": 183}, {""heading_2"": ""Riigikontroll"", ""line"": 793, ""order"": 390}]"	source-master-v1	dedupe_seed_and_ingest_planning	False	knowledge_doc_pipeline	https://www.riigikontroll.ee/sites/default/files/documents/2025-11/19294_RKTR_6564_2-1.4_2312_002-2.pdf
riigikontroll_toimetulekutoetuse_kui_riikliku_sotsiaalabi_korraldus	Toimetulekutoetuse kui riikliku sotsiaalabi korraldus	https://www.riigikontroll.ee/sites/default/files/documents/2025-11/16215_RKTR_3559_2-1.4_2299_002-2.pdf	https://www.riigikontroll.ee/sites/default/files/documents/2025-11/16215_RKTR_3559_2-1.4_2299_002-2.pdf	pdf	information_material	information_material	Riigikontroll	riigikontroll	national_guidelines	background	"[""Riigikontroll""]"	BOTH	et	[]	ingest_candidate	medium	known	dup_exact_062	Duplikaadid ühendatud: 1 lisakirjet.	"{""heading_2"": ""Riigikontroll"", ""heading_3"": null, ""heading_4"": null, ""line"": 321, ""order"": 184}"	1	True	"[""Toimetulekutoetuse kui riikliku sotsiaalabi korraldus""]"	"[""national_guidelines""]"	"[""information_material""]"	"[""information_material""]"	"[""Riigikontroll""]"	"[""riigikontroll""]"	"[{""heading_2"": ""Riigikontroll"", ""line"": 321, ""order"": 184}, {""heading_2"": ""Riigikontroll"", ""line"": 795, ""order"": 391}]"	source-master-v1	dedupe_seed_and_ingest_planning	False	knowledge_doc_pipeline	https://www.riigikontroll.ee/sites/default/files/documents/2025-11/16215_RKTR_3559_2-1.4_2299_002-2.pdf
riigikontroll_haridusliku_erivajadusega_noorte_kutseopingute_ja_tooturule_	Haridusliku erivajadusega noorte kutseõpingute ja tööturule jõudmise toetamine	https://www.riigikontroll.ee/sites/default/files/documents/2025-11/19750_RKTR_6598_2-1.4_2344_003-2.pdf	https://www.riigikontroll.ee/sites/default/files/documents/2025-11/19750_RKTR_6598_2-1.4_2344_003-2.pdf	pdf	information_material	information_material	Riigikontroll	riigikontroll	national_guidelines	background	"[""Riigikontroll""]"	BOTH	et	[]	ingest_candidate	medium	known	dup_exact_063	Duplikaadid ühendatud: 1 lisakirjet.	"{""heading_2"": ""Riigikontroll"", ""heading_3"": null, ""heading_4"": null, ""line"": 323, ""order"": 185}"	1	True	"[""Haridusliku erivajadusega noorte kutseõpingute ja tööturule jõudmise toetamine""]"	"[""national_guidelines""]"	"[""information_material""]"	"[""information_material""]"	"[""Riigikontroll""]"	"[""riigikontroll""]"	"[{""heading_2"": ""Riigikontroll"", ""line"": 323, ""order"": 185}, {""heading_2"": ""Riigikontroll"", ""line"": 797, ""order"": 392}]"	source-master-v1	dedupe_seed_and_ingest_planning	False	knowledge_doc_pipeline	https://www.riigikontroll.ee/sites/default/files/documents/2025-11/19750_RKTR_6598_2-1.4_2344_003-2.pdf
riigikontroll_toovoime_vahenemise_ennetamine	Töövõime vähenemise ennetamine	https://www.riigikontroll.ee/sites/default/files/documents/2025-11/18277_RKTR_5564_2-1.4_2308_001-2.pdf	https://www.riigikontroll.ee/sites/default/files/documents/2025-11/18277_RKTR_5564_2-1.4_2308_001-2.pdf	pdf	information_material	information_material	Riigikontroll	riigikontroll	national_guidelines	background	"[""Riigikontroll"", ""töövõime""]"	BOTH	et	[]	ingest_candidate	medium	known	dup_exact_064	Duplikaadid ühendatud: 1 lisakirjet.	"{""heading_2"": ""Riigikontroll"", ""heading_3"": null, ""heading_4"": null, ""line"": 325, ""order"": 186}"	1	True	"[""Töövõime vähenemise ennetamine""]"	"[""national_guidelines""]"	"[""information_material""]"	"[""information_material""]"	"[""Riigikontroll""]"	"[""riigikontroll""]"	"[{""heading_2"": ""Riigikontroll"", ""line"": 325, ""order"": 186}, {""heading_2"": ""Riigikontroll"", ""line"": 799, ""order"": 393}]"	source-master-v1	dedupe_seed_and_ingest_planning	False	knowledge_doc_pipeline	https://www.riigikontroll.ee/sites/default/files/documents/2025-11/18277_RKTR_5564_2-1.4_2308_001-2.pdf
vordoigusvolinik_vordoiguslikkus_eestis_2024	Võrdõiguslikkus Eestis 2024	https://www.volinik.ee/volinik-live-web-prd/s3fs-public/2025-06/V%C3%B5rd%C3%B5igusvoliniku-aastaraamat-2024_1.pdf	https://www.volinik.ee/volinik-live-web-prd/s3fs-public/2025-06/Võrdõigusvoliniku-aastaraamat-2024_1.pdf	pdf	information_material	information_material	Võrdõigusvolinik	vordoigusvolinik	national_guidelines	background	"[""Võrdõigusvolinik""]"	BOTH	et	[]	ingest_candidate	medium	known	dup_exact_065	Duplikaadid ühendatud: 1 lisakirjet.	"{""heading_2"": ""Võrdõigusvolinik"", ""heading_3"": null, ""heading_4"": null, ""line"": 329, ""order"": 187}"	1	True	"[""Võrdõiguslikkus Eestis 2024""]"	"[""national_guidelines""]"	"[""information_material""]"	"[""information_material""]"	"[""Võrdõigusvolinik""]"	"[""vordoigusvolinik""]"	"[{""heading_2"": ""Võrdõigusvolinik"", ""line"": 329, ""order"": 187}, {""heading_2"": ""Võrdõigusvolinik"", ""line"": 803, ""order"": 394}]"	source-master-v1	dedupe_seed_and_ingest_planning	False	knowledge_doc_pipeline	https://www.volinik.ee/volinik-live-web-prd/s3fs-public/2025-06/Võrdõigusvoliniku-aastaraamat-2024_1.pdf
vordoigusvolinik_voin_olla_puudega_laste_piltsonastik_puuetest	Võin olla puudega – laste piltsõnastik puuetest	https://www.volinik.ee/volinik-live-web-prd/s3fs-public/2026-01/piltsonastiku-veebiversioon2.pdf	https://www.volinik.ee/volinik-live-web-prd/s3fs-public/2026-01/piltsonastiku-veebiversioon2.pdf	pdf	information_material	information_material	Võrdõigusvolinik	vordoigusvolinik	national_guidelines	background	"[""Võrdõigusvolinik"", ""puue"", ""lapsed ja pered""]"	BOTH	et	[]	ingest_candidate	medium	known	dup_exact_066	Duplikaadid ühendatud: 1 lisakirjet.	"{""heading_2"": ""Võrdõigusvolinik"", ""heading_3"": null, ""heading_4"": null, ""line"": 331, ""order"": 188}"	1	True	"[""Võin olla puudega – laste piltsõnastik puuetest""]"	"[""national_guidelines""]"	"[""information_material""]"	"[""information_material""]"	"[""Võrdõigusvolinik""]"	"[""vordoigusvolinik""]"	"[{""heading_2"": ""Võrdõigusvolinik"", ""line"": 331, ""order"": 188}, {""heading_2"": ""Võrdõigusvolinik"", ""line"": 805, ""order"": 395}]"	source-master-v1	dedupe_seed_and_ingest_planning	False	knowledge_doc_pipeline	https://www.volinik.ee/volinik-live-web-prd/s3fs-public/2026-01/piltsonastiku-veebiversioon2.pdf
vordoigusvolinik_juhendmaterjal_karjaarispetsialistidele	Juhendmaterjal karjäärispetsialistidele	https://www.volinik.ee/volinik-live-web-prd/s3fs-public/2024-02/BREAK-KARJA%CC%88A%CC%88RISPETS-44lk_A4_EST.pdf	https://www.volinik.ee/volinik-live-web-prd/s3fs-public/2024-02/BREAK-KARJÄÄRISPETS-44lk_A4_EST.pdf	pdf	methodology_material	best_practice_guidance	Võrdõigusvolinik	vordoigusvolinik	organization_guidelines	practice_guidance	"[""Võrdõigusvolinik""]"	BOTH	et	[]	ingest_candidate	high	known	dup_exact_067	Duplikaadid ühendatud: 1 lisakirjet.	"{""heading_2"": ""Võrdõigusvolinik"", ""heading_3"": null, ""heading_4"": null, ""line"": 333, ""order"": 189}"	1	True	"[""Juhendmaterjal karjäärispetsialistidele""]"	"[""organization_guidelines""]"	"[""methodology_material""]"	"[""best_practice_guidance""]"	"[""Võrdõigusvolinik""]"	"[""vordoigusvolinik""]"	"[{""heading_2"": ""Võrdõigusvolinik"", ""line"": 333, ""order"": 189}, {""heading_2"": ""Võrdõigusvolinik"", ""line"": 807, ""order"": 396}]"	source-master-v1	dedupe_seed_and_ingest_planning	False	knowledge_doc_pipeline	https://www.volinik.ee/volinik-live-web-prd/s3fs-public/2024-02/BREAK-KARJÄÄRISPETS-44lk_A4_EST.pdf
vordoigusvolinik_voliniku_poole_poordumiste_statistika_2021	Voliniku poole pöördumiste statistika 2021	https://volinik.ee/volinik-live-web-prd/s3fs-public/wp-content/uploads/2022/06/Volinik_2021_ulevaade.pdf	https://volinik.ee/volinik-live-web-prd/s3fs-public/wp-content/uploads/2022/06/Volinik_2021_ulevaade.pdf	pdf	information_material	information_material	Võrdõigusvolinik	vordoigusvolinik	national_guidelines	background	"[""Võrdõigusvolinik""]"	BOTH	et	[]	ingest_candidate	medium	known	dup_exact_068	Duplikaadid ühendatud: 1 lisakirjet.	"{""heading_2"": ""Võrdõigusvolinik"", ""heading_3"": null, ""heading_4"": null, ""line"": 335, ""order"": 190}"	1	True	"[""Voliniku poole pöördumiste statistika 2021""]"	"[""national_guidelines""]"	"[""information_material""]"	"[""information_material""]"	"[""Võrdõigusvolinik""]"	"[""vordoigusvolinik""]"	"[{""heading_2"": ""Võrdõigusvolinik"", ""line"": 335, ""order"": 190}, {""heading_2"": ""Võrdõigusvolinik"", ""line"": 809, ""order"": 397}]"	source-master-v1	dedupe_seed_and_ingest_planning	False	knowledge_doc_pipeline	https://volinik.ee/volinik-live-web-prd/s3fs-public/wp-content/uploads/2022/06/Volinik_2021_ulevaade.pdf
vordoigusvolinik_arvamus_toovoimetuslehe_teemal	Arvamus töövõimetuslehe teemal	https://volinik.ee/volinik-live-web-prd/s3fs-public/2023-08/Arvamus-nr-44_To%CC%88o%CC%88vo%CC%83imetusleht.pdf	https://volinik.ee/volinik-live-web-prd/s3fs-public/2023-08/Arvamus-nr-44_Töövõimetusleht.pdf	pdf	information_material	information_material	Võrdõigusvolinik	vordoigusvolinik	national_guidelines	background	"[""Võrdõigusvolinik"", ""töövõime""]"	BOTH	et	[]	ingest_candidate	medium	known	dup_exact_069	Duplikaadid ühendatud: 1 lisakirjet.	"{""heading_2"": ""Võrdõigusvolinik"", ""heading_3"": null, ""heading_4"": null, ""line"": 337, ""order"": 191}"	1	True	"[""Arvamus töövõimetuslehe teemal""]"	"[""national_guidelines""]"	"[""information_material""]"	"[""information_material""]"	"[""Võrdõigusvolinik""]"	"[""vordoigusvolinik""]"	"[{""heading_2"": ""Võrdõigusvolinik"", ""line"": 337, ""order"": 191}, {""heading_2"": ""Võrdõigusvolinik"", ""line"": 811, ""order"": 398}]"	source-master-v1	dedupe_seed_and_ingest_planning	False	knowledge_doc_pipeline	https://volinik.ee/volinik-live-web-prd/s3fs-public/2023-08/Arvamus-nr-44_Töövõimetusleht.pdf
tootukassa_ska_sotsiaalministeerium_toovoime_hindamise_metoodika	Töövõime hindamise metoodika	https://www.sm.ee/media/60/download	https://www.sm.ee/media/60/download	html	official_guideline	method_guidance	Töötukassa / SKA / Sotsiaalministeerium	tootukassa_ska_sotsiaalministeerium	national_guidelines	practice_guidance	"[""Töövõime / Töötukassa / SKA / STAR"", ""töövõime"", ""Sotsiaalministeerium"", ""Puue, töövõime, ligipääsetavus""]"	BOTH	et	[]	ingest_candidate	medium	known	dup_exact_070	Duplikaadid ühendatud: 1 lisakirjet.	"{""heading_2"": ""Töövõime / Töötukassa / SKA / STAR"", ""heading_3"": null, ""heading_4"": null, ""line"": 341, ""order"": 192}"	1	True	"[""Töövõime hindamise metoodika""]"	"[""national_guidelines""]"	"[""official_guideline""]"	"[""method_guidance""]"	"[""Töötukassa / SKA / Sotsiaalministeerium"", ""Sotsiaalministeerium""]"	"[""tootukassa_ska_sotsiaalministeerium"", ""sotsiaalministeerium""]"	"[{""heading_2"": ""Töövõime / Töötukassa / SKA / STAR"", ""line"": 341, ""order"": 192}, {""heading_2"": ""Sotsiaalministeerium"", ""heading_3"": ""Puue, töövõime, ligipääsetavus"", ""line"": 523, ""order"": 274}]"	source-master-v1	dedupe_seed_and_ingest_planning	False	knowledge_doc_pipeline	https://www.sm.ee/media/60/download
tootukassa_ska_sotsiaalministeerium_toovoime_hindamine	Töövõime hindamine	https://www.sm.ee/media/59/download	https://www.sm.ee/media/59/download	html	research_report	research_evidence	Töötukassa / SKA / Sotsiaalministeerium	tootukassa_ska_sotsiaalministeerium	research_reports	research_evidence	"[""Töövõime / Töötukassa / SKA / STAR"", ""töövõime"", ""Sotsiaalministeerium"", ""Puue, töövõime, ligipääsetavus""]"	BOTH	et	[]	ingest_candidate	medium	known	dup_exact_071	Duplikaadid ühendatud: 1 lisakirjet.	"{""heading_2"": ""Töövõime / Töötukassa / SKA / STAR"", ""heading_3"": null, ""heading_4"": null, ""line"": 343, ""order"": 193}"	1	True	"[""Töövõime hindamine""]"	"[""research_reports""]"	"[""research_report""]"	"[""research_evidence""]"	"[""Töötukassa / SKA / Sotsiaalministeerium"", ""Sotsiaalministeerium""]"	"[""tootukassa_ska_sotsiaalministeerium"", ""sotsiaalministeerium""]"	"[{""heading_2"": ""Töövõime / Töötukassa / SKA / STAR"", ""line"": 343, ""order"": 193}, {""heading_2"": ""Sotsiaalministeerium"", ""heading_3"": ""Puue, töövõime, ligipääsetavus"", ""line"": 521, ""order"": 273}]"	source-master-v1	dedupe_seed_and_ingest_planning	False	knowledge_doc_pipeline	https://www.sm.ee/media/59/download
tootukassa_ska_sotsiaalministeerium_puude_raskusastme_tuvastamise_ja_toovoime_hindamise_taotlus_	Puude raskusastme tuvastamise ja töövõime hindamise taotlus – tööealine	https://www.sotsiaalkindlustusamet.ee/sites/default/files/documents/2023-07/toovoime_hindamine_ja_puude_raskusastme_tuvastamise_taotlus.pdf	https://www.sotsiaalkindlustusamet.ee/sites/default/files/documents/2023-07/toovoime_hindamine_ja_puude_raskusastme_tuvastamise_taotlus.pdf	pdf	information_material	information_material	Töötukassa / SKA / Sotsiaalministeerium	tootukassa_ska_sotsiaalministeerium	national_guidelines	background	"[""Töövõime / Töötukassa / SKA / STAR"", ""töövõime""]"	BOTH	et	[]	ingest_candidate	medium	known			"{""heading_2"": ""Töövõime / Töötukassa / SKA / STAR"", ""heading_3"": null, ""heading_4"": null, ""line"": 345, ""order"": 194}"	0	False	"[""Puude raskusastme tuvastamise ja töövõime hindamise taotlus – tööealine""]"	"[""national_guidelines""]"	"[""information_material""]"	"[""information_material""]"	"[""Töötukassa / SKA / Sotsiaalministeerium""]"	"[""tootukassa_ska_sotsiaalministeerium""]"	"[{""heading_2"": ""Töövõime / Töötukassa / SKA / STAR"", ""line"": 345, ""order"": 194}]"	source-master-v1	dedupe_seed_and_ingest_planning	False	knowledge_doc_pipeline	https://www.sotsiaalkindlustusamet.ee/sites/default/files/documents/2023-07/toovoime_hindamine_ja_puude_raskusastme_tuvastamise_taotlus.pdf
tootukassa_ska_sotsiaalministeerium_kes_aitab_ja_kuhu_poorduda_kui_vajad_tooealisena_tuge	Kes aitab ja kuhu pöörduda, kui vajad tööealisena tuge?	https://www.sotsiaalkindlustusamet.ee/sites/default/files/documents/2026-02/puudeta-tooealisele.pdf	https://www.sotsiaalkindlustusamet.ee/sites/default/files/documents/2026-02/puudeta-tooealisele.pdf	pdf	information_material	information_material	Töötukassa / SKA / Sotsiaalministeerium	tootukassa_ska_sotsiaalministeerium	national_guidelines	background	"[""Töövõime / Töötukassa / SKA / STAR""]"	BOTH	et	[]	ingest_candidate	medium	known			"{""heading_2"": ""Töövõime / Töötukassa / SKA / STAR"", ""heading_3"": null, ""heading_4"": null, ""line"": 347, ""order"": 195}"	0	False	"[""Kes aitab ja kuhu pöörduda, kui vajad tööealisena tuge?""]"	"[""national_guidelines""]"	"[""information_material""]"	"[""information_material""]"	"[""Töötukassa / SKA / Sotsiaalministeerium""]"	"[""tootukassa_ska_sotsiaalministeerium""]"	"[{""heading_2"": ""Töövõime / Töötukassa / SKA / STAR"", ""line"": 347, ""order"": 195}]"	source-master-v1	dedupe_seed_and_ingest_planning	False	knowledge_doc_pipeline	https://www.sotsiaalkindlustusamet.ee/sites/default/files/documents/2026-02/puudeta-tooealisele.pdf
tootukassa_ska_sotsiaalministeerium_kes_aitab_ja_kuhu_poorduda_kui_sul_on_tuvastatud_puude_rasku	Kes aitab ja kuhu pöörduda, kui sul on tuvastatud puude raskusaste?	https://sotsiaalkindlustusamet.ee/sites/default/files/documents/2025-02/puudega-tooealisele.pdf	https://sotsiaalkindlustusamet.ee/sites/default/files/documents/2025-02/puudega-tooealisele.pdf	pdf	information_material	information_material	Töötukassa / SKA / Sotsiaalministeerium	tootukassa_ska_sotsiaalministeerium	national_guidelines	background	"[""Töövõime / Töötukassa / SKA / STAR""]"	BOTH	et	[]	ingest_candidate	medium	known			"{""heading_2"": ""Töövõime / Töötukassa / SKA / STAR"", ""heading_3"": null, ""heading_4"": null, ""line"": 349, ""order"": 196}"	0	False	"[""Kes aitab ja kuhu pöörduda, kui sul on tuvastatud puude raskusaste?""]"	"[""national_guidelines""]"	"[""information_material""]"	"[""information_material""]"	"[""Töötukassa / SKA / Sotsiaalministeerium""]"	"[""tootukassa_ska_sotsiaalministeerium""]"	"[{""heading_2"": ""Töövõime / Töötukassa / SKA / STAR"", ""line"": 349, ""order"": 196}]"	source-master-v1	dedupe_seed_and_ingest_planning	False	knowledge_doc_pipeline	https://sotsiaalkindlustusamet.ee/sites/default/files/documents/2025-02/puudega-tooealisele.pdf
